release_date,followers
2022-10-14,2715063
2022-10-19,3921537
2022-05-06,93290241
2022-05-06,93290241
2018-01-18,36828870
2022-10-07,5630146
2022-10-21,2730218
2022-10-11,2730218
2022-10-14,2730218
2022-10-07,2730218
2022-10-07,2730218
2022-10-21,4036901
2022-10-21,5630146
2022-10-21,5630146
2022-10-14,4036901
2022-10-21,5630146
2022-10-14,2730218
2022-10-21,2730218
2022-10-21,4036901
2022-10-07,5630146
2022-10-07,5630146
2022-10-11,5630146
2022-10-14,5630146
2022-10-11,5630146
2022-10-19,4036901
2022-10-13,5630146
2022-10-07,5630146
2022-10-21,5630146
2022-10-07,5630146
2022-10-07,2730218
2022-10-21,5630146
2022-10-07,5630146
2022-10-14,5630146
2022-10-21,5630146
2022-10-21,5630146
2022-10-21,4036901
2022-10-14,7671490
2022-10-14,5630146
2022-10-21,4036901
2022-10-19,7671490
2022-10-11,4036901
2022-10-07,5630146
2022-10-21,7671490
2009-01-01,3921537
2022-10-11,7671490
2022-10-11,7671490
2022-10-14,7671490
2022-10-14,7671490
2022-10-21,4036901
2022-10-07,7671490
2022-10-11,7671490
2022-10-14,7671490
2022-05-06,93290241
2011-01-01,14289694
2022-10-21,1224496
2022-10-21,1224496
2022-10-21,1224496
2022-10-19,1224496
2022-10-07,1224496
2022-10-07,1224496
2022-10-21,1224496
2022-10-11,283606
2022-10-13,1224496
2022-10-13,1224496
2022-10-21,1224496
2022-10-21,915933
2022-10-13,915933
2022-10-21,915933
2022-10-21,915933
2022-10-14,915933
2022-10-21,915933
2022-10-21,221553
2022-10-07,915933
2022-10-07,4167795
2022-10-21,221553
2022-10-11,915933
2022-10-19,1224496
2022-10-07,221553
2022-10-21,221553
2022-10-11,221553
2022-10-07,221553
2022-10-21,915933
2022-10-07,221553
2022-10-21,915933
2022-10-14,221553
2022-10-14,915933
2022-10-14,915933
2022-10-07,915933
2022-10-14,915933
2022-10-21,1702279
2022-10-21,221553
2022-10-21,4167795
2022-10-21,4167795
2022-10-14,221553
2022-10-21,4167795
2022-10-09,5689479
2022-10-11,4167795
2022-10-07,4167795
2022-10-13,5689479
2022-10-21,4167795
2022-10-21,4167795
2022-10-19,4167795
2019-11-07,55804930
2018-04-06,9392895
2020-09-04,38332673
2017-09-28,38115861
2022-05-06,93290241
2019-04-19,36828870
2021-07-14,19997950
2022-10-13,16506969
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2020-12-18,2080542
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,38332673
2022-10-07,283606
2022-10-07,283606
2020-10-16,6128223
2022-10-07,42234
2022-10-07,42234
2022-10-07,1922776
2022-10-21,1702279
2022-10-19,42234
2022-10-21,1702279
2022-10-14,1702279
2022-10-21,1702279
2020-10-13,246303
2022-10-07,1922776
2022-10-11,1922776
2022-10-11,1922776
2022-10-21,42234
2022-10-11,1922776
2022-10-14,1702279
2022-10-21,1702279
2022-10-14,1922776
2022-10-14,1702279
2022-10-14,1702279
2022-10-21,1702279
2022-10-21,1922776
2022-10-21,1922776
2022-10-11,1922776
2022-10-07,1922776
2019-06-28,38115861
2020-07-24,38115861
2020-10-30,93290241
2019-07-19,41372669
2022-05-06,93290241
2020-11-27,93290241
2019-08-09,19997950
2021-04-20,10714686
2022-08-26,55804930
2022-03-25,38115861
2021-03-26,55804930
2021-10-01,16506969
2012-01-01,36828870
2022-10-07,38332673
2022-10-07,38332673
2017-01-20,19675364
2022-10-07,38332673
2022-01-03,313
2022-10-21,580948
2022-10-21,1162129
2022-10-21,737099
2022-10-11,1162129
2022-10-21,2700337
2022-10-21,5495490
2022-10-21,5495490
2022-10-21,5495490
2022-10-14,10077
2022-10-21,1162129
2022-10-21,5495490
2022-10-21,954041
2022-10-21,5495490
2022-10-07,1988112
2022-10-07,5495490
2022-10-19,5495490
2022-10-19,5495490
2022-10-11,5495490
2022-10-11,2700337
2022-10-11,1988112
2022-10-14,5302906
2022-10-11,5495490
2022-10-07,1988112
2022-10-14,5495490
2022-10-14,5495490
2022-10-07,5495490
2022-10-13,5302906
2022-10-21,1988112
2022-10-07,1988112
2022-10-21,2700337
2022-10-14,2700337
2022-10-21,1988112
2020-11-27,93290241
2021-06-04,93290241
2021-10-22,1224496
2018-04-20,16117530
2022-02-10,16117530
2019-06-21,23790100
2018-11-09,9392895
2020-08-21,36461950
2022-05-20,2730218
2022-03-25,36828870
2022-10-11,909371
2022-09-14,16736987
2022-09-29,36461950
2022-10-07,392581
2022-05-06,37795
2022-07-01,79417
2022-10-21,758569
2021-10-05,3921537
2021-08-05,14289694
2022-10-07,1048948
2022-04-08,440217
2022-10-21,2700337
2022-10-21,758569
2022-10-21,2700337
2018-08-17,6128223
2022-10-21,1866199
2022-10-11,1215306
2022-10-07,2700337
2022-08-05,118907
2022-10-11,1215306
2022-10-14,2700337
2022-10-14,2700337
2022-10-07,392581
2022-10-21,370871
2022-10-11,1866199
2022-10-07,2700337
2022-04-20,1496517
2022-10-07,2700337
2022-10-21,2700337
2022-05-20,1096476
2022-10-21,1866199
2021-07-08,1496517
2018-06-22,246303
2022-10-11,1215306
2020-08-16,318399
2022-10-11,2700337
2022-10-07,2700337
2022-10-07,2700337
2021-12-10,1496517
2022-08-04,269837
2021-10-05,2715063
2018-04-13,5438241
2021-05-28,38115861
2022-09-30,8358626
2018-06-29,19675364
2020-04-17,2519813
2012-01-01,8358626
2019-10-18,16117530
2022-06-23,4861505
2016-08-26,9392895
2017-09-01,10714686
2018-04-27,36828870
2021-02-22,16117530
2006-06-20,14289694
2017-04-07,38115861
2016-06-24,38115861
2021-02-11,38115861
2017-11-03,38115861
2022-03-25,36828870
2021-12-01,16117530
2022-03-25,36828870
2022-08-19,16736987
2022-09-14,16736987
2019-10-18,16117530
2022-05-06,93290241
2022-05-13,16117530
2022-09-08,19410183
2022-03-27,163724
2021-05-27,1213116
2022-10-13,392581
2022-02-18,79417
2014-09-25,4643385
2021-11-08,51858
2021-12-10,163724
2022-10-14,12296
2021-12-02,37795
2022-10-13,12296
2019-01-18,6128223
2022-10-21,392581
2022-10-11,795111
2022-10-21,795111
2022-09-08,571375
2021-12-13,163724
2022-10-07,71079
2022-10-07,71079
2022-10-07,71079
2019-03-04,125269
2022-04-20,1496517
2020-10-13,246303
2007-02-20,522714
2019-05-24,8623577
2021-04-09,38115861
2021-09-21,16506969
2020-09-04,12083717
2019-06-28,38115861
2020-02-29,93290241
2019-04-25,38332673
2020-10-23,55804930
2022-08-26,38332673
2018-05-18,36461950
2017-01-20,19675364
2014-11-04,16117530
2018-05-18,36461950
2021-09-29,16506969
2022-07-08,16736987
2022-03-25,36828870
2021-09-10,38115861
2022-09-16,16117530
2016-04-08,36828870
2020-05-29,41372669
2022-08-05,16736987
2022-07-08,9348390
2021-07-08,36461950
2022-06-17,10714686
2018-11-30,291427
2019-10-18,36828870
2005-01-01,36828870
2022-10-04,328024
2021-02-26,36828870
2010-09-30,161618
2007-06-19,690119
2022-04-05,163724
2022-10-19,258794
2002-12-10,26685
2022-10-21,258794
2007,673464
2022-10-21,258794
2021-11-22,163724
2019-11-29,123064
2018-10-24,125269
2022-10-21,3785026
2021-04-05,1096476
2008-01-01,118298
2016-05-13,20482
2022-10-14,258794
2022-10-07,258794
2022-10-11,3785026
2022-10-07,3785026
2016-06-10,39216
2022-08-11,5916
2019-05-31,93290241
2015-04-07,16117530
2021-09-10,38115861
2022-05-06,93290241
2018-12-23,93290241
2021-03-26,55804930
2022-08-03,3937377
2021-03-05,2715063
2021-06-18,4861505
2019-05-17,36461950
2018-08-10,36461950
2020-07-29,36461950
2021-04-08,3937377
2020-02-29,93290241
2017-01-20,19675364
2016-12-01,41372669
2022-03-18,221553
2018-11-09,36828870
2021-10-22,23790100
2014-09-12,38115861
2017-08-25,38332673
2022-05-06,93290241
2021-05-13,4861505
2022-10-07,7080
2020-03-11,2519813
2021-10-29,16506969
2021-08-27,64458
2019-03-22,6002665
2020-04-17,19997950
2022-05-12,1573068
2020-03-19,38115861
2018-04-06,9392895
2022-01-28,23790100
2022-02-27,37795
2015-12-23,19953
2020-04-07,398764
2020-11-17,398764
2022-03-04,69732
2011-01-28,189539
2021-02-05,5630146
2021-09-24,10714686
2020-06-12,269837
2022-08-25,41372669
2020-09-30,5245
2021-09-10,1496517
2021-07-17,467291
2022-03-25,1496517
2022-07-07,1496517
2017-10-12,246303
2020-08-01,571375
2018-11-17,38115861
2019-06-28,38115861
2018-11-02,41372669
2021-09-03,8623577
2010-01-01,6580998
2022-09-14,16736987
2022-06-03,7590244
2021-08-27,712036
2019-11-29,38332673
2016-08-26,93290241
2019-02-15,9392895
2019-01-15,41372669
2019-06-28,5525
2020-05-29,41372669
2020-01-08,19675364
2022-09-14,41372669
2020-06-12,4622501
2021-09-23,16506969
2022-05-06,93290241
2022-09-14,38332673
2016-10-28,187396
2005-09-09,36828870
2022-10-04,328024
2016-09-09,2700337
2008-09-09,583492
2022-04-07,28328
2019-02-04,123064
2022-08-18,123064
2018-07-17,55240
2018-09-16,361037
2022-10-04,328024
2022-09-06,19997950
2018-12-05,312403
2022-09-09,148177
2022-05-19,114975
2021-04-28,328024
2021-03-21,1096476
2013-09-22,73369
2015-08-12,55240
2022-10-21,272069
2020-10-13,246303
2013,163724
2022-10-21,122351
2022-10-04,328024
2020-06-01,571375
2022-10-07,122351
2022-10-14,122351
2017-01-12,1204359
2022-10-07,122351
2012-08-06,2186511
2019-11-21,93290241
2018-04-20,4651129
2016-09-16,6002665
2017-01-20,19675364
2016-02-22,145814
2019-04-26,16117530
2022-07-01,38115861
2022-05-06,93290241
2017-01-20,19675364
2019-10-18,16117530
2018-07-17,41372669
2016-11-18,9392895
2022-05-06,93290241
2022-05-06,93290241
2022-10-04,328024
2019-07-12,38115861
2022-05-06,93290241
2022-04-20,16117530
2022-06-09,36461950
2021-08-27,64458
2022-09-14,16736987
2021-11-18,1049135
2019-10-25,9790044
2022-05-06,93290241
2022-01-28,23790100
2022-05-19,19997950
2021-01-22,123064
2020-12-10,4622501
2016-02-26,484271
2020-04-17,1096476
2018-11-10,398973
2008-09-09,583492
2022-02-27,37795
2019-05-10,23590
2022-01-28,680160
2022-07-28,1096476
2014-01-03,169825
2021-03-03,398065
2011-03-01,522714
2012-01-01,14289694
2021-05-12,19643
2016-03-18,56104
2019-09-20,84392
2007,673464
2022-01-20,1403046
2020-02-28,2186511
2021-04-11,1496517
2021-02-14,269837
2022-07-22,571375
2021-02-14,269837
2020-05-09,8623577
2014-10-06,8012544
2020-02-29,93290241
2020-11-27,93290241
2022-05-06,93290241
2021-06-24,5438241
2019-10-15,19997950
2021-04-16,23790100
2020-02-29,93290241
2011-08-10,283606
2017-04-14,38115861
2022-07-08,4622501
2020-07-31,807422
2022-05-06,93290241
2021-09-10,38115861
2021-07-21,38115861
2022-05-26,41372669
2016-06-24,38115861
2020-02-29,93290241
2021-03-04,19997950
2018-08-24,38332673
2018-04-27,19675364
2021-09-21,55804930
2019-05-17,36461950
2022-08-04,19675364
2015-03-12,36828870
2022-08-18,19410183
2021-02-04,88880
2022-09-14,16736987
2021-08-27,64458
2021-08-27,64458
2013-01-01,10380
2015-03-24,1224496
2019-05-06,398973
2022-10-04,328024
2022-01-28,680160
2022-01-28,138005
2021-03-22,236335
2013-09-21,52128
2018-03-30,73369
2021-11-17,69732
2010-12-01,5093
2022-02-18,1096476
2011,16477
2018-01-20,54273
2021-08-27,1647
2017-05-13,246303
2019-09-01,571375
2022-06-24,122230
2012-08-06,2186511
1961-10-20,10470423
1962-08-20,662350
2000-10-03,773132
1965-04-04,689603
1997-07-15,10470423
1969-06-17,10470423
2022-10-14,662350
2022-10-20,10470423
2022-10-20,2137546
2022-10-19,2137546
2022-10-20,2137546
2022-10-19,2137546
2022-10-20,2137546
2022-10-21,2137546
2022-10-07,2137546
2022-10-18,2137546
2022-10-19,2137546
2022-10-21,2137546
2022-10-21,2137546
2022-10-19,2137546
2022-10-19,2137546
2022-10-21,2137546
2022-10-20,2137546
2022-10-19,2137546
2022-10-07,2137546
2022-10-09,2137546
2022-10-17,2137546
2022-10-07,2137546
2022-10-18,2137546
2022-10-18,2137546
2022-10-11,2137546
2022-10-18,2137546
2022-10-17,2137546
2022-10-15,2137546
2022-10-17,2137546
2022-10-17,2137546
2022-10-17,2137546
2022-10-14,2137546
2022-10-07,699521
2022-10-10,2137546
2022-10-18,2137546
2022-10-13,2137546
2022-10-12,2137546
2022-10-12,2137546
2022-10-07,2137546
2022-10-13,2137546
2022-10-14,2137546
2022-10-07,2137546
2022-10-19,2137546
2022-10-20,2137546
2002-09-24,10470423
1973-07-16,10470423
1966,773132
1958-03-21,10470423
1962,662350
1973-07-16,10470423
1959-07-01,2137546
1962,2194958
2020-01-10,251380
1959-11-26,26659
2022-10-21,699521
2022-10-12,773132
2022-10-19,1374570
2022-10-12,773132
2018-01-20,440088
2022-10-07,226522
2022-10-12,773132
2022-10-21,830069
1991-12-19,194400
2022-10-19,830069
2022-10-12,773132
2022-10-18,830069
1991-12-19,194400
2022-10-18,830069
2022-10-18,830069
2022-10-18,830069
2017-06-16,309495
2022-10-17,830069
2022-10-18,830069
2022-10-07,699521
2022-10-17,830069
2022-10-14,699521
2022-10-14,830069
2022-10-18,830069
2022-10-21,830069
2022-10-19,830069
2022-10-21,586281
2022-10-07,699521
1999-07-07,174336
2007-03-21,180315
2022-10-07,699521
2022-10-07,586281
2022-10-07,586281
2022-10-14,586281
2004-09-24,127399
2022-10-14,586281
2022-10-07,586281
2022-10-07,586281
2022-10-21,586281
2002-09-30,381220
1959,633833
2002-09-24,10470423
1964-11-01,2137546
1959-01-01,223314
2022-06-24,10470423
1963-01-01,512629
2006-03-28,2194958
1963,92438
1961-01-01,380507
1964-08-01,1016401
1959-01-01,512629
1991-01-01,830069
1967-01-01,126853
1969-11-14,161573
1961-12-01,963506
1981-09-07,170914
1969-06-17,10470423
1977-07-19,10470423
2015-09-04,4620
2013-05-07,76062
2012-01-11,10481
2011,38018
2009-01-01,174336
1991-12-19,300095
2005-08-12,194400
1995-01-11,300095
2011-02-01,251380
1998-03-19,127651
2011-05-23,300095
2013-06-21,32281
2010-01-01,158369
2015-02-17,737675
2022-10-19,469620
2017-06-16,309495
2000,13749
2022-10-11,330891
2022-10-18,330891
1991-12-19,194400
2013-10-31,60538
2022-10-13,469620
2022-10-07,371120
2017-06-23,253742
2022-10-11,479640
2022-10-18,479640
2003-11-04,271989
2022-10-21,469620
2022-10-21,469620
2002-09-30,440088
2022-10-14,646476
1998-03-10,253742
2011-05-10,773132
1994-04-19,41021
1958-03-21,10470423
1964,142053
1956-03-23,10470423
1987-10-19,170914
1961-01-01,512629
1975,699521
1996-01-01,469620
2007-01-01,50890
2020-01-10,251380
2008-01-22,60346
2012-01-11,17473
1996-05-28,114584
2002-09-30,309495
2015,662350
2019-01-01,440088
2008-01-01,19940
1991-12-19,194400
2012-03-15,57212
2014-01-01,112379
1998-03-19,127651
2022-10-07,371120
2018-01-20,13749
2022-10-07,371120
1991-12-19,194400
2000-08-29,910756
2004-06-23,103124
2022-10-14,371120
2022-10-07,371120
2011-01-10,38777
1998-01-07,45535
1992-10-30,194400
2000-05-01,26750
1991-12-19,194400
2015-02-17,737675
2011-02-01,20855
2009-03-31,381220
2022-10-07,371120
2008-05-20,103124
2001-01-01,3666
2013-09-01,2617
2019-08-23,251380
1949,38777
2007-03-21,180315
2013-10-31,60538
1998-03-27,71024
2017-06-16,309495
2022-10-20,300437
2001-11-16,309495
2007-11-07,161573
1959,593669
1964-01-01,593669
2013-05-10,963506
2007,10470423
2002-09-24,10470423
1961-01-01,62622
1959,633833
1991-05-13,1016401
1997-10-13,293304
1991-01-01,830069
1971-10-01,1278143
1959-01-01,830069
2010-09-01,271989
1997-03-06,38786
2008-07-15,2156
2008-04-07,26750
2013-09-30,23644
2002-01-10,18556
2016-05-27,737675
2016-10-07,174336
2014-06-20,23538
2008-04-07,196276
1981-05-23,127399
2012-02-24,23644
2017-04-28,251380
2014-04-02,38777
1962,64426
2008-04-07,207501
2022-10-13,175218
1995-01-11,300095
1997-03-06,38786
2022-10-18,142053
2014-12-18,107950
2022-10-21,228970
2013-06-21,440088
2022-10-19,142053
2013-05-13,440088
2017-06-16,309495
2017-06-16,309495
2022-10-14,41021
2010-01-01,158369
2002-11-07,127399
1973,46383
2022-02-11,300095
2011-06-01,9291
2015-07-10,93861
2007-03-21,196276
2001-11-16,309495
2008-01-01,82224
2000-01-01,512629
1958-09-19,10470423
1961-01-01,2137546
2011-02-22,128426
1965-11,532548
1993-01-01,62622
2001-09-17,440088
1967,474060
2009-02-17,50890
1965,2880
1989,2194958
1958,1374570
2016-05-27,737675
2001-09-17,440088
2016-06-28,9936
1999-02-08,71024
1970-01-01,82224
2020-10-16,703603
2002-09-30,309495
1967-09-09,204788
2001-09-01,30668
2007-03-27,34635
2006-08-01,158369
2016-05-27,737675
2011-02-01,251380
2000-08-29,910756
2017-06-16,309495
1991-12-19,194400
2013-10-15,527134
2011-02-01,32281
1997-03-06,38786
2000-01-28,657928
1991-10-16,657928
2007-06-12,251380
2015-07-10,93861
2007-03-21,196276
2013-06-21,440088
2015-02-17,737675
2007-03-21,46383
2007-03-21,657928
2007-06-12,251380
1997-07-10,127651
2015-07-10,93861
2002-09-30,440088
1991-06-11,15302
2002-09-30,381220
2003-11-04,271989
2002-11-07,127399
1998-03-10,253742
2010-03-23,127399
1989,360070
1977,371120
1958-03-21,10470423
1972,236771
2022-02-18,10470423
1971-10-01,10470423
2022-02-18,10470423
2019-02-15,62857
1957-03,1003404
1964-05-13,963506
1998-12-01,16582
2013-05-16,3189
2012-01-23,38018
1990-11-12,253742
1993,910756
1974-03-01,1278143
2009-01-01,174336
2016-10-07,174336
1999-09-09,111568
2015-10-23,737675
2013-03-07,440088
1995-01-11,300095
2013-06-21,251380
2015-01-01,342116
2020-01-01,381220
1974-01-15,94771
2012-03-15,57212
2004,34901
1992-10-30,194400
1991-12-19,194400
1961-10-25,196276
2002-09-30,28842
2007-03-21,196276
2012-01-11,16354
2022-10-12,149189
2022-10-13,92438
2022-10-07,149189
1992-10-30,194400
2002-09-30,440088
2002-01-15,381220
2022-10-12,149189
2022-10-12,149189
2007-03-21,180315
2009-01-01,703603
2022-10-20,137820
2013-10-15,527134
2020-11-12,271989
2010-03-23,127399
2010-03-23,127399
1993-12-01,103124
2004-06-22,296753
1957-03,1003404
2022-02-18,10470423
1982-10-04,170914
1965-10-20,689603
1962-06-01,1016401
1968-01-22,10470423
2015-10-02,804
1959,12844
1977-07-19,10470423
1964-06-01,586281
2002-05-22,50890
2004-02-07,60796
2022-10-21,11253
2020-09-10,910756
2005-01-01,50890
1962,586281
1960-03-30,13339
2015-05-11,657928
1998-03-19,127651
2007-06-12,251380
2007-06-12,251380
2015-06-15,10105
2013-06-21,251380
2014-01-01,2263
2016-10-07,174336
2014,38786
2015-01-11,48459
1995-01-01,111568
2007-06-12,251380
1960,657928
2013-05-07,76062
1998-03-27,71024
2007-03-20,93861
1991-12-19,194400
1991-10-16,657928
1960,657928
2017-06-16,309495
2019-05-10,657928
2008-01-01,127651
2020-08-28,53016
2022-10-19,62622
1991-06-11,15302
2002-05-10,71024
1999-07-07,174336
2017-06-16,309495
2000-12-01,253742
2007-03-21,657928
2011-02-01,18556
2001-11-16,309495
1993-01-01,87072
2002-09-24,10470423
1997-07-15,10470423
1997-07-15,10470423
1968-01-01,149189
2016-10-21,10470423
1996,21021
2001-09-17,440088
1960-01-01,20528
1995-04-28,34219
1972-01-01,2261
2016-05-27,737675
1956-11-26,15467
1963-06-17,127651
2011-02-21,32281
2015-06-22,342116
2013-06-21,309495
2011-09-03,52242
1990-05-19,309495
2009-01-01,737675
2008-01-01,82224
1990-11-12,253742
2013,82224
2004-02-07,60796
1995-01-11,300095
2012-01-11,10481
2016-10-07,174336
2020-01-01,381220
2017-10-27,703603
2007-03-21,196276
1998-03-27,71024
2002-09-30,23923
2000-01-11,38786
2015-01-01,207501
2018-01-20,440088
1961-10-25,196276
2013-01-01,207501
1991-10-16,657928
2010-01-01,174336
2013-03-01,64426
2011-02-01,251380
2015-06-02,26487
2007-03-21,196276
2007-03-20,93861
2016-10-24,93861
2007-03-21,657928
2003-12-31,657928
2001-11-16,309495
2002-09-30,381220
2010-03-23,127399
2022-02-18,10470423
1961-01-01,175218
1969-01-01,1374570
1961-01-01,229888
1965,468706
1970-11-01,10470423
1989-01-01,1707
1993-01-01,217874
2007-01-01,50890
2015-10-23,737675
2008-04-07,84260
2003-01-01,79141
2016-05-27,737675
2015,60346
1962-11-12,10470423
2019-12-27,251380
2000-03-21,188367
1985-04-26,127651
2020-01-01,381220
2013-01-01,57212
2002-09-30,309495
1994-03-02,194400
2008-01-01,82224
2002-09-30,309495
2009-01-01,174336
2016-10-07,174336
2022-02-11,174336
2000-01-28,196276
2002-04-30,381220
2002-09-30,18606
2007-06-12,251380
2007-03-20,93861
2013-06-25,46383
2009-07-27,5553
1971-02-08,180315
1992-10-30,194400
2015-05-11,657928
2010-01-01,158369
1959-11-26,26659
2007-03-21,657928
2016-07-21,657928
2017-06-16,309495
2019-07-02,60271
2022-10-14,109673
2017-06-16,309495
2003-11-04,271989
2022-10-14,151442
2001-11-16,309495
2002-09-30,381220
1998-03-10,253742
1966,773132
1963-11-15,10470423
1964-11-01,2137546
1968-11-22,10470423
1958-01-01,830069
2012-10-19,2261
1970-06-01,10470423
1962,91845
2007-03-21,8153
2009-01-01,737675
1997-01-01,8320
2008-01-01,300095
2016-10-07,174336
2008-11-06,5507
2013-01-01,57212
1967-09-09,204788
2003-01-01,79141
2001-11-07,342116
2002-09-30,309495
1962-11-26,91845
2001-09-17,440088
2015-12-02,13749
1960,657928
2000-07-17,440088
1990-05-19,309495
2014-01-01,112379
2013-01-01,112379
2003-06-06,103124
2008-11-28,26718
2007-03-04,381220
1962,64426
1997-03-06,38786
2016-10-07,174336
1990-01-01,300095
2006-09-29,253742
2007-06-12,251380
2007-06-12,251380
2015-07-10,93861
1998-01-07,45535
2007-03-20,93861
2012-01-12,19884
2000-08-29,910756
2007-03-04,381220
1992-02-02,16582
1994,112379
1995-01-01,38777
2000-08-29,910756
1960,657928
2007-03-21,180315
2017-06-16,309495
2016-11-25,662350
1964-08-01,1016401
2022-06-24,10470423
1991-11-25,170914
1975,773132
1966,662350
2002-09-24,10470423
1970-11-01,10470423
1975-05-07,10470423
1989-01-30,184521
1959-07-01,2137546
1993-01-01,217874
2013-04-16,1683
2009-03-26,1971
2003-01-01,79141
2022-05-27,737675
2013-01-07,26487
2013-01-01,57212
2015-06-15,10105
2002-09-30,309495
2015-06-15,3914
2013,82224
2012-02-24,23644
2015-10-23,737675
1957-01-01,186522
1991-12-19,300095
2018-07-13,657928
1990-01-01,309495
2007,440088
2007-03-21,60346
2016-10-07,174336
2015-01-01,342116
2013-01-07,26487
2002-09-30,309495
2014-04-08,253742
2011-01-01,300095
2007-03-21,46383
2011-02-01,11947
2013-05-07,76062
2016-05-27,737675
2011-05-23,300095
1990-11-12,253742
2000-01-28,196276
1991-12-19,194400
2014-01-21,253742
2003-11-04,271989
2000-08-29,910756
2014-01-21,253742
2002-09-30,440088
2002-11-07,127399
1959,26659
2002-09-24,10470423
1961-01-01,310847
1990,689603
1998-04-01,17473
2002-09-24,10470423
1957-03-04,60796
1958-01-01,41021
2005,336399
2000-01-01,188367
2009-03-26,1971
2008-07-16,2156
1969-06-17,10470423
2003-01-01,79141
2008-01-01,910756
1969-01-01,1003404
1961-01-01,512629
2000-01-01,703603
1995-01-01,111568
2014-03-20,23538
2019-12-27,3570
1991,85082
1995-01-11,300095
2007-06-12,251380
2015-01-11,28125
1981-03-30,13339
2001-06-05,910756
2005-10-18,102875
2017-04-28,585477
2020-06-19,380507
2018-01-20,440088
2022-04-08,17910
1991-10-16,657928
2001,527134
2008-01-01,17802
2006-10-10,93861
1960,657928
1992-10-30,194400
2002-01-01,585477
2015-07-10,93861
1960,196276
2013-10-15,527134
2007-03-21,196276
2015-07-10,93861
2000-08-29,910756
2007-03-21,180315
2001-11-16,309495
2011-02-01,48459
2010-03-23,127399
2001-11-16,309495
1967-05-01,699521
1990,689603
2004-09-28,593669
1964-01-01,593669
1997-07-15,10470423
1959-01-23,10470423
2011-02-22,128426
1966,300437
1959-01-01,585477
2003-01-01,79141
1970-11-01,1278143
2016-05-27,737675
1972-01-01,2261
1966-07-25,309491
2018-07-02,47789
1972-02-20,10470423
1967-06-23,204788
2003-10-07,10470423
1993,10963
2014-01-01,174336
2010-04-12,45535
2008-03-04,194400
2010-09-01,158369
2015,60346
1991-12-19,300095
2007-06-12,251380
2012-03-15,57212
2017-02-24,657928
2021-04-16,8820
2010-01-01,527134
2013-12-01,82224
2009-01-01,174336
1973,46383
2018-01-20,440088
1974-08-15,180315
2009-01-01,174336
1991,39955
2014-08-19,127651
1991-10-16,657928
2011-08-02,342116
2003-12-31,657928
2012-06-12,127399
2016-08-11,112379
1991-12-19,300095
2022-10-12,64081
2022-10-11,23139
2022-10-20,63185
2001-11-16,309495
2000-12-01,253742
2012-01-11,127651
1991-09-03,296753
1992,82366
1998-01-01,25496
1997-01-01,355902
1961,2194958
2008-12-01,188367
2008-04-07,84260
2020-01-10,18556
1991-10-16,657928
2003,60346
1995-01-01,111568
2013-06-21,251380
2009-01-01,737675
2015-10-23,737675
2007,309495
2007-02-09,94771
2020-10-20,31485
1964-08-01,1016401
2007-02-09,94771
2011-05-23,300095
2008-01-22,60346
2015-06-02,10481
2016-10-07,174336
1998-09-15,194400
1998-04-24,300095
1960-03-30,13339
2003-06-04,127651
2002-09-30,309495
2017-10-27,703603
2014-10-21,207501
2014-04-08,253742
2016-02-01,15980
2002-01-10,19949
2006-08-01,158369
1963-12-18,703603
2006-10-10,93861
2022-04-08,17910
2012-06-12,127399
1989-01-01,12921
2018-01-26,17910
2000-07-17,440088
2007-01-01,910756
2018-01-27,657928
2017-04-25,271989
2013-10-15,527134
1991-12-19,300095
1991-12-19,300095
2009-03-31,381220
2000-12-01,253742
2010-03-23,127399
1961,226522
1960-01-01,2137546
1977,371120
2019-02-15,10470423
2007,10470423
1963-08-11,10470423
1963-08-11,10470423
1963-02-01,2194958
1970-10-01,10470423
1964-08-01,1016401
2008-11-07,5507
1958-03-21,10470423
2009-04-08,1971
2012-04-24,3237
1964-11-17,142053
2016-10-28,9282
2015-06-22,342116
2009-01-01,174336
2015,60346
2001-11-12,18499
2016-10-07,174336
1963-06-17,127651
1997-01-01,36680
2015,60346
2010-03-09,15335
1993,12207
1995-04-28,34219
1998-02-02,194400
2009-10-01,60271
2000-04-01,23644
2002-09-30,309495
2017-01-03,85082
2015-01-01,342116
1991-01-01,3666
2015-01-01,207501
2014-01-22,12261
2011-01-01,174336
1997,65619
1974,7020
2018-01-20,13749
1967-02-10,204788
2007-03-21,180315
2016-10-10,207501
2018-09-07,174336
2022-10-20,95257
2018-09-28,657928
2004-09-24,127399
2003-11-04,271989
1998-03-10,253742
2002-09-30,381220
1994-09-27,2137546
1976-05-01,10470423
1966-10-24,10470423
2013-01-01,47173
1989,360070
1998-01-01,25496
2002-09-24,10470423
1960-05-01,188367
1969-06-17,10470423
1995-04-28,34219
2018-01-20,309495
1958-06-01,1374570
2004,3237
1958,593669
2003,60346
2002-09-30,309495
1959-01-05,333156
2015-10-23,737675
2004,16941
1992-02-02,16582
2013-05-13,440088
2011-05-23,300095
2002-01-10,19949
2007-01-01,76062
1993,10963
2001-01-01,214
2018-01-20,34901
2015-09-04,127399
1998-01-01,161301
